# N(H) (cm^-2)	Tdust[K]	PEheating	H2 vib deexc.	H2 form	dust-gas coll.	OI cooling	CII  cooling	CO  cooling	CI  cooling
2.472646557100754e-6	0.00001006653777797383
1.92587242598188e22	33.31328094577789	-4.29301762730801e-32	2.0774814065716267e-28	4.48178284002411e-25	2.4373331913850463e-26	-1.1324349874778655e-28	-1.2943557341566885e-25	-4.12233230118149e-25	-2.345506245128424e-24
1.932799505783623e22	33.31219643095135	-4.2063005043907397e-32	2.0775003899029845e-28	4.481544091584743e-25	2.4371646244561397e-26	-1.1326322932197846e-28	-1.2950137578957932e-25	-4.137850676482623e-25	-2.343709896439711e-24
1.939726585618038e22	33.31111390221119	-4.1148985558115154e-32	2.077495874916093e-28	4.481287340522096e-25	2.437018060447322e-26	-1.13244476993242e-28	-1.295525249553164e-25	-4.154659986205892e-25	-2.3417891584737256e-24
1.946653665487162e22	33.31003038096428	-4.018472330531244e-32	2.077466119143889e-28	4.481010280603147e-25	2.4368955599370757e-26	-1.1318436687474435e-28	-1.295880735596501e-25	-4.172918151084075e-25	-2.33972780574629e-24
1.9508099134310727e22	33.30938026714325	-3.9580398040670113e-32	2.07743481784069e-28	4.480831991269197e-25	2.4367743666387495e-26	-1.1312628851286903e-28	-1.2960109297953929e-25	-4.184639843346691e-25	-2.3384130041313793e-24
1.9577369933606547e22	33.308296745896335	-3.852739726256775e-32	2.0773600298308993e-28	4.480512262610608e-25	2.4367544333613998e-26	-1.1299246538058385e-28	-1.2960914206208454e-25	-4.205627794556113e-25	-2.3360840535622072e-24
1.9646640733315515e22	33.30721322464943	-3.741260756221235e-32	2.077252536155456e-28	4.4801808605970115e-25	2.436705051265022e-26	-1.1280518705103488e-28	-1.2959730174971918e-25	-4.228641234430187e-25	-2.3335492711626878e-24
1.9715911533469452e22	33.306129702329635	-3.623063304643289e-32	2.077112331412264e-28	4.479852871580024e-25	2.436686390497913e-26	-1.1256465947942416e-28	-1.295663926131199e-25	-4.2540446165867625e-25	-2.330794849187879e-24
1.978518233410483e22	33.30504618108272	-3.497403474081073e-32	2.0769293861900974e-28	4.479406229796123e-25	2.4367078940513477e-26	-1.1225486652728819e-28	-1.2950977690077252e-25	-4.282211042823453e-25	-2.327749315868736e-24
1.9854453135264052e22	33.30396265983581	-3.3635149546585097e-32	2.0767036902363357e-28	4.478967582799185e-25	2.436769629446991e-26	-1.1187581727841984e-28	-1.2942856234013316e-25	-4.31372132366686e-25	-2.3243894902833675e-24
1.9923723936997887e22	33.302952066063874	-3.229401442128828e-32	2.0764448007659278e-28	4.478440709010118e-25	2.4368624406237668e-26	-1.114444144431539e-28	-1.2932532879480353e-25	-4.346776681433183e-25	-2.3208424341252874e-24
1.999299473932469e22	33.302532728433604	-3.162094285517436e-32	2.0763682512083425e-28	4.478218944988304e-25	2.4367939480763493e-26	-1.1131243010898292e-28	-1.2931546796448843e-25	-4.363315589588941e-25	-2.3190427886028402e-24
2.0062265541953596e22	33.302111405789844	-3.092401540259314e-32	2.076266831497012e-28	4.477985111574038e-25	2.4368308792068023e-26	-1.1114083898276017e-28	-1.2928943720485332e-25	-4.381045421636372e-25	-2.3171168354817216e-24
2.0131536344901287e22	33.30169057935476	-3.0201811795187196e-32	2.076139601052168e-28	4.477708633285902e-25	2.4368918240462797e-26	-1.1092791278379722e-28	-1.2924664323643187e-25	-4.40010451588179e-25	-2.3150526795149795e-24
2.020080714818669e22	33.30126975291967	-2.945307213381881e-32	2.075989477017992e-28	4.477395810586615e-25	2.4369742504421672e-26	-1.1067857437982281e-28	-1.2918968187045752e-25	-4.420695441046007e-25	-2.312859528544225e-24
2.02700779518306e22	33.3008489266634	-2.86757037209503e-32	2.0758115037376047e-28	4.477059123729752e-25	2.4370827355745586e-26	-1.1038510909503911e-28	-1.2911516975212104e-25	-4.442958888980296e-25	-2.3105041991822434e-24
2.033934875585627e22	33.30042810022831	-2.786750163809058e-32	2.0756019878081703e-28	4.4767073316162715e-25	2.437220719735028e-26	-1.1004189279156346e-28	-1.290207508105164e-25	-4.467089586443325e-25	-2.3079585913649215e-24
2.0408619560289446e22	33.30000727379322	-2.702596255277332e-32	2.0753568517976373e-28	4.476248602996262e-25	2.437391928188357e-26	-1.0964289148623102e-28	-1.2890391621116451e-25	-4.493344116864589e-25	-2.3051902943949738e-24
2.047789036515963e22	33.299678762614725	-2.667728155275073e-32	2.075278455155738e-28	4.476064885239555e-25	2.437406968262265e-26	-1.0951370837472032e-28	-1.2887367355105483e-25	-4.504209922026424e-25	-2.3040301258288118e-24
2.0547161170213605e22	33.299351875066755	-2.633114971178411e-32	2.0751878778211834e-28	4.475904234656652e-25	2.4374461418287117e-26	-1.0936577834796909e-28	-1.2883439241443611e-25	-4.515316598960193e-25	-2.3028533186030375e-24
2.061643197545271e22	33.29902498757839	-2.5978364526989674e-32	2.0750817197800124e-28	4.475736010370611e-25	2.4375000986011245e-26	-1.091935675472201e-28	-1.287842384023077e-25	-4.526993913833844e-25	-2.301627298395662e-24
2.06857027808833e22	33.299	-2.5822469025308504e-32	2.0750398858783094e-28	4.4756645064896715e-25	2.437493843472751e-26	-1.0912537827694015e-28	-1.2876605961744556e-25	-4.5321494377663445e-25	-2.3010815845826014e-24
2.0754973586399225e22	33.298999007612466	-2.5734681399954033e-32	2.0750135603794118e-28	4.475623151704864e-25	2.4375150092194415e-26	-1.0908269111486463e-28	-1.287537576454294e-25	-4.535111542071336e-25	-2.300770565970137e-24
2.077229128779213e22	33.299	-2.572257647808039e-32	2.07490615178752e-28	4.47561436575026e-25	2.4376153481435695e-26	-1.0891721421896652e-28	-1.286989961014065e-25	-4.536137067400492e-25	-2.3007289710653327e-24
