#depth			Te			Htot		hden		eden		2H_2/H		HI		HII			HeI			HeII		HeIII			CO/C		C1			C2			C3			C4				O1			O2			O3				O4				O5				O6				H2O/O			AV(point)	AV(extend)
3.68230e+14	2.6878	-16.023	5.5000	2.1319	-6.0368	-0.0001	-3.5614	-0.0000	-6.7091	-14.1028	-8.7113	-4.3736	-0.0000	-9.1942	-35.9298	-0.0001	-3.7946	-15.6774	-35.9298	-35.9298	-35.9298	-15.0914	7.63e-02	5.71e-02
3.91142e+14	2.6744	-16.032	5.5000	2.1156	-6.0224	-0.0001	-3.5860	-0.0000	-6.7062	-14.0967	-8.7023	-4.3728	-0.0000	-9.1937	-35.9298	-0.0001	-3.8230	-15.7063	-35.9298	-35.9298	-35.9298	-15.0821	8.07e-02	6.04e-02
4.11993e+14	2.6704	-16.036	5.5000	2.1104	-6.0139	-0.0001	-3.5948	-0.0000	-6.7053	-14.0949	-8.6927	-4.3684	-0.0000	-9.1936	-35.9298	-0.0001	-3.8328	-15.7163	-35.9298	-35.9298	-35.9298	-15.0686	8.47e-02	6.34e-02
4.34841e+14	2.6568	-16.046	5.5000	2.0940	-5.9940	-0.0001	-3.6210	-0.0000	-6.7024	-14.0888	-8.6811	-4.3674	-0.0000	-9.1932	-35.9298	-0.0001	-3.8630	-15.7469	-35.9298	-35.9298	-35.9298	-15.0503	8.98e-02	6.73e-02
4.59507e+14	2.6531	-16.050	5.5000	2.0882	-5.9835	-0.0001	-3.6309	-0.0000	-6.7013	-14.0865	-8.6692	-4.3626	-0.0000	-9.1930	-35.9298	-0.0001	-3.8740	-15.7580	-35.9298	-35.9298	-35.9298	-15.0322	9.46e-02	7.08e-02
4.86536e+14	2.6489	-16.054	5.5000	2.0831	-5.9755	-0.0001	-3.6397	-0.0000	-6.7006	-14.0849	-8.6576	-4.3559	-0.0000	-9.1929	-35.9298	-0.0001	-3.8841	-15.7682	-35.9298	-35.9298	-35.9298	-15.0163	1.01e-01	7.54e-02
5.21674e+14	2.6333	-16.067	5.5000	2.0630	-5.9573	-0.0001	-3.6750	-0.0000	-6.6969	-14.0772	-8.6424	-4.3532	-0.0000	-9.1924	-35.9298	-0.0001	-3.9240	-15.8087	-35.9298	-35.9298	-35.9298	-14.9930	1.09e-01	8.14e-02
5.59607e+14	2.6138	-16.082	5.5000	2.0383	-5.9347	-0.0001	-3.7174	-0.0000	-6.6925	-14.0681	-8.6251	-4.3514	-0.0000	-9.1918	-35.9298	-0.0000	-3.9724	-15.8578	-35.9298	-35.9298	-35.9298	-14.9618	1.16e-01	8.68e-02
5.94127e+14	2.6008	-16.093	5.5000	2.0203	-5.9198	-0.0001	-3.7491	-0.0000	-6.6892	-14.0613	-8.6100	-4.3486	-0.0000	-9.1914	-35.9298	-0.0000	-4.0082	-15.8941	-35.9298	-35.9298	-35.9298	-14.9342	1.23e-01	9.18e-02
6.25540e+14	2.5898	-16.102	5.5000	2.0063	-5.9031	-0.0001	-3.7767	-0.0000	-6.6868	-14.0563	-8.5947	-4.3444	-0.0000	-9.1911	-35.9298	-0.0000	-4.0394	-15.9257	-35.9298	-35.9298	-35.9298	-14.9040	1.29e-01	9.63e-02
6.54126e+14	2.5859	-16.106	5.5000	2.0009	-5.8940	-0.0001	-3.7859	-0.0000	-6.6860	-14.0546	-8.5820	-4.3378	-0.0000	-9.1910	-35.9298	-0.0000	-4.0499	-15.9363	-35.9298	-35.9298	-35.9298	-14.8835	1.34e-01	1.00e-01
6.85450e+14	2.5753	-16.116	5.5000	1.9863	-5.8802	-0.0001	-3.8162	-0.0000	-6.6834	-14.0491	-8.5675	-4.3343	-0.0000	-9.1906	-35.9298	-0.0000	-4.0837	-15.9705	-35.9298	-35.9298	-35.9298	-14.8537	1.41e-01	1.06e-01
7.19267e+14	2.5642	-16.127	5.5000	1.9703	-5.8652	-0.0001	-3.8479	-0.0000	-6.6806	-14.0432	-8.5516	-4.3312	-0.0000	-9.1903	-35.9298	-0.0000	-4.1191	-16.0064	-35.9298	-35.9298	-35.9298	-14.8200	1.48e-01	1.11e-01
7.50040e+14	2.5604	-16.130	5.5000	1.9662	-5.8545	-0.0001	-3.8581	-0.0000	-6.6802	-14.0423	-8.5375	-4.3226	-0.0000	-9.1902	-35.9298	-0.0000	-4.1306	-16.0180	-35.9298	-35.9298	-35.9298	-14.7962	1.53e-01	1.15e-01
7.83762e+14	2.5503	-16.142	5.5000	1.9498	-5.8414	-0.0001	-3.8909	-0.0000	-6.6771	-14.0358	-8.5221	-4.3205	-0.0000	-9.1899	-35.9298	-0.0000	-4.1669	-16.0547	-35.9298	-35.9298	-35.9298	-14.7625	1.61e-01	1.21e-01
8.20167e+14	2.5460	-16.146	5.5000	1.9444	-5.8268	-0.0001	-3.9033	-0.0000	-6.6765	-14.0344	-8.5047	-4.3111	-0.0000	-9.1898	-35.9298	-0.0000	-4.1809	-16.0688	-35.9298	-35.9298	-35.9298	-14.7325	1.68e-01	1.26e-01
8.60060e+14	2.5369	-16.156	5.5000	1.9305	-5.8139	-0.0001	-3.9360	-0.0000	-6.6740	-14.0292	-8.4869	-4.3053	-0.0000	-9.1896	-35.9298	-0.0000	-4.2168	-16.1050	-35.9298	-35.9298	-35.9298	-14.6959	1.77e-01	1.33e-01
9.03127e+14	2.5250	-16.168	5.5000	1.9128	-5.7949	-0.0000	-3.9772	-0.0000	-6.6710	-14.0229	-8.4662	-4.3001	-0.0000	-9.1892	-35.9298	-0.0000	-4.2622	-16.1509	-35.9298	-35.9298	-35.9298	-14.6481	1.85e-01	1.39e-01
9.42318e+14	2.5212	-16.172	5.5000	1.9074	-5.7820	-0.0000	-3.9911	-0.0000	-6.6705	-14.0216	-8.4484	-4.2900	-0.0000	-9.1891	-35.9298	-0.0000	-4.2775	-16.1663	-35.9298	-35.9298	-35.9298	-14.6182	1.93e-01	1.44e-01
9.85264e+14	2.5113	-16.183	5.5000	1.8919	-5.7688	-0.0000	-4.0310	-0.0000	-6.6679	-14.0160	-8.4294	-4.2841	-0.0000	-9.1889	-35.9298	-0.0000	-4.3211	-16.2103	-35.9298	-35.9298	-35.9298	-14.5756	2.03e-01	1.52e-01
