     200   number of z grid-points
           5          14   important heating & cooling processes
      32   number of CO lines
        N<H>       Tdust        Tgas           H          H2          e-           O          C+           C          CO          CH         CH4          OH         H2O
 4.70581E-19 3.38814E-22 2.21116E-19 1.80100E-15 3.21696E-25 5.98067E-17 6.46861E-16 3.75067E-17 1.80173E-25 2.11402E-18 2.20116E-17 2.86066E-16 6.73654E-25 8.91249E-20 2.11316E-17 1.16141E-20 2.86366E-17 3.10988E-16 3.20746E-16
 4.70495E-19 3.38814E-22 2.21062E-19 1.80082E-15 3.21222E-25 5.98170E-17 6.48062E-16 3.74973E-17 1.80013E-25 2.11278E-18 2.20154E-17 2.86151E-16 6.73006E-25 8.90998E-20 2.11283E-17 1.16121E-20 2.86473E-17 3.11010E-16 3.20854E-16
 4.70582E-19 3.38815E-22 2.21117E-19 1.80059E-15 3.21621E-25 5.98067E-17 6.46794E-16 3.74872E-17 1.80208E-25 2.11401E-18 2.20099E-17 2.86055E-16 6.73768E-25 8.91314E-20 2.11199E-17 1.16142E-20 2.86304E-17 3.10988E-16 3.20681E-16
 4.70497E-19 3.38815E-22 2.21063E-19 1.80037E-15 3.21141E-25 5.98170E-17 6.47989E-16 3.74765E-17 1.80051E-25 2.11277E-18 2.20136E-17 2.86138E-16 6.73130E-25 8.91068E-20 2.11155E-17 1.16121E-20 2.86405E-17 3.11010E-16 3.20784E-16
 4.70584E-19 3.38816E-22 2.21118E-19 1.80010E-15 3.21533E-25 5.98067E-17 6.46715E-16 3.74649E-17 1.80249E-25 2.11401E-18 2.20080E-17 2.86041E-16 6.73903E-25 8.91389E-20 2.11061E-17 1.16143E-20 2.86230E-17 3.10989E-16 3.20605E-16
 4.70671E-19 3.38817E-22 2.21172E-19 1.79981E-15 3.21922E-25 5.97964E-17 6.45440E-16 3.74525E-17 1.80449E-25 2.11524E-18 2.20024E-17 2.85943E-16 6.74683E-25 8.91714E-20 2.10960E-17 1.16164E-20 2.86052E-17 3.10968E-16 3.20422E-16
 4.70586E-19 3.38817E-22 2.21119E-19 1.79953E-15 3.21430E-25 5.98067E-17 6.46622E-16 3.74393E-17 1.80297E-25 2.11400E-18 2.20057E-17 2.86025E-16 6.74062E-25 8.91479E-20 2.10899E-17 1.16144E-20 2.86143E-17 3.10989E-16 3.20515E-16
 4.70673E-19 3.38818E-22 2.21173E-19 1.79919E-15 3.21809E-25 5.97964E-17 6.45340E-16 3.74251E-17 1.80501E-25 2.11523E-18 2.19999E-17 2.85925E-16 6.74856E-25 8.91811E-20 2.10785E-17 1.16165E-20 2.85958E-17 3.10968E-16 3.20325E-16
 4.70588E-19 3.38818E-22 2.21120E-19 1.79885E-15 3.21308E-25 5.98067E-17 6.46513E-16 3.74100E-17 1.80353E-25 2.11399E-18 2.20031E-17 2.86005E-16 6.74249E-25 8.91584E-20 2.10708E-17 1.16145E-20 2.86042E-17 3.10989E-16 3.20410E-16
 4.70675E-19 3.38820E-22 2.21174E-19 1.79846E-15 3.21677E-25 5.97964E-17 6.45222E-16 3.73937E-17 1.80562E-25 2.11523E-18 2.19970E-17 2.85904E-16 6.75059E-25 8.91925E-20 2.10579E-17 1.16167E-20 2.85848E-17 3.10968E-16 3.20211E-16
 4.70590E-19 3.38820E-22 2.21121E-19 1.79806E-15 3.21165E-25 5.98067E-17 6.46385E-16 3.73764E-17 1.80420E-25 2.11398E-18 2.19999E-17 2.85983E-16 6.74469E-25 8.91708E-20 2.10485E-17 1.16146E-20 2.85922E-17 3.10989E-16 3.20286E-16
 4.70678E-19 3.38822E-22 2.21176E-19 1.79760E-15 3.21522E-25 5.97964E-17 6.45083E-16 3.73577E-17 1.80634E-25 2.11522E-18 2.19936E-17 2.85880E-16 6.75297E-25 8.92060E-20 2.10336E-17 1.16168E-20 2.85718E-17 3.10968E-16 3.20077E-16
 4.70765E-19 3.38823E-22 2.21231E-19 1.79710E-15 3.21872E-25 5.97861E-17 6.43778E-16 3.73378E-17 1.80852E-25 2.11645E-18 2.19871E-17 2.85776E-16 6.76137E-25 8.92418E-20 2.10177E-17 1.16190E-20 2.85509E-17 3.10947E-16 3.19862E-16
 4.70681E-19 3.38824E-22 2.21177E-19 1.79659E-15 3.21339E-25 5.97964E-17 6.44920E-16 3.73166E-17 1.80719E-25 2.11521E-18 2.19896E-17 2.85851E-16 6.75578E-25 8.92218E-20 2.10052E-17 1.16170E-20 2.85566E-17 3.10969E-16 3.19919E-16
 4.70769E-19 3.38826E-22 2.21232E-19 1.79601E-15 3.21674E-25 5.97861E-17 6.43601E-16 3.72939E-17 1.80944E-25 2.11644E-18 2.19828E-17 2.85745E-16 6.76442E-25 8.92590E-20 2.09869E-17 1.16192E-20 2.85344E-17 3.10948E-16 3.19692E-16
 4.70685E-19 3.38827E-22 2.21179E-19 1.79541E-15 3.21125E-25 5.97964E-17 6.44728E-16 3.72697E-17 1.80819E-25 2.11519E-18 2.19849E-17 2.85818E-16 6.75908E-25 8.92404E-20 2.09717E-17 1.16172E-20 2.85387E-17 3.10969E-16 3.19734E-16
 4.70773E-19 3.38828E-22 2.21234E-19 1.79473E-15 3.21441E-25 5.97861E-17 6.43394E-16 3.72437E-17 1.81053E-25 2.11642E-18 2.19778E-17 2.85709E-16 6.76800E-25 8.92792E-20 2.09507E-17 1.16194E-20 2.85150E-17 3.10948E-16 3.19491E-16
 4.70861E-19 3.38830E-22 2.21289E-19 1.79399E-15 3.21748E-25 5.97758E-17 6.42053E-16 3.72160E-17 1.81292E-25 2.11765E-18 2.19704E-17 2.85598E-16 6.77710E-25 8.93189E-20 2.09280E-17 1.16216E-20 2.84904E-17 3.10927E-16 3.19239E-16
 4.70777E-19 3.38832E-22 2.21236E-19 1.79322E-15 3.21168E-25 5.97861E-17 6.43150E-16 3.71864E-17 1.81180E-25 2.11641E-18 2.19718E-17 2.85666E-16 6.77222E-25 8.93030E-20 2.09082E-17 1.16196E-20 2.84922E-17 3.10948E-16 3.19255E-16
 4.70866E-19 3.38834E-22 2.21292E-19 1.79235E-15 3.21451E-25 5.97758E-17 6.41789E-16 3.71548E-17 1.81430E-25 2.11764E-18 2.19640E-17 2.85551E-16 6.78167E-25 8.93447E-20 2.08820E-17 1.16219E-20 2.84657E-17 3.10928E-16 3.18983E-16
 4.70955E-19 3.38837E-22 2.21347E-19 1.79142E-15 3.21722E-25 5.97655E-17 6.40419E-16 3.71210E-17 1.81686E-25 2.11886E-18 2.19558E-17 2.85435E-16 6.79134E-25 8.93876E-20 2.08539E-17 1.16241E-20 2.84382E-17 3.10907E-16 3.18700E-16
 4.70872E-19 3.38838E-22 2.21295E-19 1.79043E-15 3.21102E-25 5.97758E-17 6.41479E-16 3.70851E-17 1.81592E-25 2.11761E-18 2.19564E-17 2.85496E-16 6.78706E-25 8.93751E-20 2.08281E-17 1.16222E-20 2.84367E-17 3.10928E-16 3.18683E-16
 4.70962E-19 3.38841E-22 2.21350E-19 1.78934E-15 3.21343E-25 5.97655E-17 6.40083E-16 3.70466E-17 1.81863E-25 2.11884E-18 2.19477E-17 2.85375E-16 6.79719E-25 8.94205E-20 2.07955E-17 1.16245E-20 2.84068E-17 3.10907E-16 3.18375E-16
 4.71052E-19 3.38844E-22 2.21406E-19 1.78815E-15 3.21568E-25 5.97552E-17 6.38676E-16 3.70056E-17 1.82141E-25 2.12007E-18 2.19385E-17 2.85252E-16 6.80760E-25 8.94675E-20 2.07604E-17 1.16268E-20 2.83756E-17 3.10887E-16 3.18053E-16
 4.70970E-19 3.38847E-22 2.21354E-19 1.78690E-15 3.20899E-25 5.97655E-17 6.39689E-16 3.69620E-17 1.82071E-25 2.11881E-18 2.19381E-17 2.85306E-16 6.80407E-25 8.94594E-20 2.07270E-17 1.16249E-20 2.83699E-17 3.10908E-16 3.17993E-16
 4.71060E-19 3.38850E-22 2.21410E-19 1.78550E-15 3.21086E-25 5.97552E-17 6.38250E-16 3.69154E-17 1.82367E-25 2.12004E-18 2.19282E-17 2.85176E-16 6.81507E-25 8.95096E-20 2.06863E-17 1.16272E-20 2.83356E-17 3.10887E-16 3.17640E-16
 4.71151E-19 3.38854E-22 2.21467E-19 1.78400E-15 3.21252E-25 5.97449E-17 6.36795E-16 3.68657E-17 1.82674E-25 2.12126E-18 2.19179E-17 2.85043E-16 6.82641E-25 8.95617E-20 2.06424E-17 1.16296E-20 2.82996E-17 3.10867E-16 3.17268E-16
 4.71242E-19 3.38858E-22 2.21524E-19 1.78237E-15 3.21395E-25 5.97346E-17 6.35323E-16 3.68128E-17 1.82992E-25 2.12249E-18 2.19070E-17 2.84907E-16 6.83814E-25 8.96159E-20 2.05951E-17 1.16319E-20 2.82617E-17 3.10846E-16 3.16878E-16
 4.71334E-19 3.38862E-22 2.21580E-19 1.78060E-15 3.21513E-25 5.97243E-17 6.33833E-16 3.67564E-17 1.83322E-25 2.12371E-18 2.18957E-17 2.84767E-16 6.85027E-25 8.96723E-20 2.05442E-17 1.16343E-20 2.82218E-17 3.10826E-16 3.16466E-16
 4.71254E-19 3.38866E-22 2.21529E-19 1.77872E-15 3.20729E-25 5.97346E-17 6.34737E-16 3.66965E-17 1.83305E-25 2.12244E-18 2.18928E-17 2.84803E-16 6.84851E-25 8.96743E-20 2.04936E-17 1.16326E-20 2.82067E-17 3.10847E-16 3.16308E-16
 4.71346E-19 3.38871E-22 2.21586E-19 1.77665E-15 3.20791E-25 5.97243E-17 6.33198E-16 3.66327E-17 1.83663E-25 2.12366E-18 2.18803E-17 2.84654E-16 6.86153E-25 8.97356E-20 2.04344E-17 1.16350E-20 2.81623E-17 3.10827E-16 3.15849E-16
 4.71440E-19 3.38877E-22 2.21644E-19 1.77442E-15 3.20821E-25 5.97140E-17 6.31636E-16 3.65647E-17 1.84036E-25 2.12488E-18 2.18672E-17 2.84500E-16 6.87508E-25 8.97998E-20 2.03706E-17 1.16375E-20 2.81153E-17 3.10806E-16 3.15364E-16
 4.71534E-19 3.38883E-22 2.21702E-19 1.77200E-15 3.20817E-25 5.97037E-17 6.30047E-16 3.64925E-17 1.84426E-25 2.12610E-18 2.18533E-17 2.84340E-16 6.88919E-25 8.98671E-20 2.03019E-17 1.16400E-20 2.80656E-17 3.10786E-16 3.14850E-16
 4.71628E-19 3.38889E-22 2.21760E-19 1.76938E-15 3.20776E-25 5.96934E-17 6.28430E-16 3.64157E-17 1.84834E-25 2.12732E-18 2.18386E-17 2.84175E-16 6.90392E-25 8.99376E-20 2.02278E-17 1.16425E-20 2.80129E-17 3.10766E-16 3.14306E-16
 4.71723E-19 3.38896E-22 2.21819E-19 1.76654E-15 3.20695E-25 5.96831E-17 6.26781E-16 3.63340E-17 1.85263E-25 2.12853E-18 2.18232E-17 2.84004E-16 6.91932E-25 9.00118E-20 2.01479E-17 1.16451E-20 2.79570E-17 3.10745E-16 3.13728E-16
 4.71819E-19 3.38903E-22 2.21877E-19 1.76347E-15 3.20571E-25 5.96729E-17 6.25099E-16 3.62473E-17 1.85713E-25 2.12974E-18 2.18068E-17 2.83826E-16 6.93544E-25 9.00898E-20 2.00620E-17 1.16477E-20 2.78977E-17 3.10725E-16 3.13113E-16
 4.71916E-19 3.38911E-22 2.21937E-19 1.76015E-15 3.20399E-25 5.96626E-17 6.23380E-16 3.61552E-17 1.86188E-25 2.13095E-18 2.17894E-17 2.83640E-16 6.95235E-25 9.01721E-20 1.99694E-17 1.16503E-20 2.78346E-17 3.10705E-16 3.12460E-16
 4.72187E-19 3.38920E-22 2.22106E-19 1.75653E-15 3.21051E-25 5.96318E-17 6.19253E-16 3.60574E-17 1.87056E-25 2.13466E-18 2.17620E-17 2.83267E-16 6.98472E-25 9.03165E-20 1.98655E-17 1.16572E-20 2.77408E-17 3.10643E-16 3.11492E-16
 4.72285E-19 3.38929E-22 2.22166E-19 1.75265E-15 3.20772E-25 5.96215E-17 6.17458E-16 3.59537E-17 1.87585E-25 2.13587E-18 2.17424E-17 2.83065E-16 7.00346E-25 9.04085E-20 1.97583E-17 1.16599E-20 2.76694E-17 3.10623E-16 3.10751E-16
 4.72385E-19 3.38939E-22 2.22226E-19 1.74846E-15 3.20433E-25 5.96112E-17 6.15616E-16 3.58438E-17 1.88145E-25 2.13707E-18 2.17216E-17 2.82853E-16 7.02322E-25 9.05059E-20 1.96430E-17 1.16627E-20 2.75933E-17 3.10603E-16 3.09962E-16
 4.72486E-19 3.38950E-22 2.22288E-19 1.74392E-15 3.20030E-25 5.96009E-17 6.13724E-16 3.57273E-17 1.88738E-25 2.13827E-18 2.16994E-17 2.82631E-16 7.04408E-25 9.06091E-20 1.95191E-17 1.16655E-20 2.75121E-17 3.10583E-16 3.09119E-16
 4.72761E-19 3.38962E-22 2.22459E-19 1.73899E-15 3.20431E-25 5.95702E-17 6.09445E-16 3.56038E-17 1.89741E-25 2.14199E-18 2.16669E-17 2.82219E-16 7.08097E-25 9.07764E-20 1.93818E-17 1.16726E-20 2.73992E-17 3.10521E-16 3.07949E-16
 4.72864E-19 3.38975E-22 2.22521E-19 1.73369E-15 3.19880E-25 5.95599E-17 6.07446E-16 3.54732E-17 1.90411E-25 2.14318E-18 2.16417E-17 2.81974E-16 7.10439E-25 9.08928E-20 1.92391E-17 1.16755E-20 2.73067E-17 3.10501E-16 3.06988E-16
 4.73142E-19 3.38989E-22 2.22694E-19 1.72794E-15 3.20121E-25 5.95291E-17 6.03075E-16 3.53348E-17 1.91502E-25 2.14689E-18 2.16059E-17 2.81538E-16 7.14422E-25 9.10746E-20 1.90819E-17 1.16827E-20 2.71818E-17 3.10439E-16 3.05691E-16
 4.73422E-19 3.39004E-22 2.22867E-19 1.72172E-15 3.20274E-25 5.94984E-17 5.98658E-16 3.51885E-17 1.92643E-25 2.15060E-18 2.15683E-17 2.81087E-16 7.18576E-25 9.12647E-20 1.89141E-17 1.16900E-20 2.70503E-17 3.10378E-16 3.04324E-16
 4.73703E-19 3.39021E-22 2.23041E-19 1.71502E-15 3.20329E-25 5.94676E-17 5.94192E-16 3.50339E-17 1.93841E-25 2.15432E-18 2.15287E-17 2.80622E-16 7.22916E-25 9.14637E-20 1.87350E-17 1.16974E-20 2.69117E-17 3.10316E-16 3.02882E-16
 4.73987E-19 3.39039E-22 2.23216E-19 1.70779E-15 3.20279E-25 5.94369E-17 5.89671E-16 3.48706E-17 1.95098E-25 2.15804E-18 2.14870E-17 2.80140E-16 7.27458E-25 9.16724E-20 1.85444E-17 1.17048E-20 2.67654E-17 3.10254E-16 3.01359E-16
 4.74272E-19 3.39058E-22 2.23392E-19 1.69999E-15 3.20115E-25 5.94062E-17 5.85089E-16 3.46982E-17 1.96422E-25 2.16175E-18 2.14430E-17 2.79640E-16 7.32222E-25 9.18916E-20 1.83421E-17 1.17123E-20 2.66110E-17 3.10193E-16 2.99748E-16
 4.74560E-19 3.39078E-22 2.23570E-19 1.69158E-15 3.19828E-25 5.93755E-17 5.80442E-16 3.45163E-17 1.97818E-25 2.16547E-18 2.13966E-17 2.79121E-16 7.37226E-25 9.21221E-20 1.81280E-17 1.17199E-20 2.64477E-17 3.10132E-16 2.98045E-16
 4.74850E-19 3.39100E-22 2.23748E-19 1.68252E-15 3.19407E-25 5.93449E-17 5.75721E-16 3.43246E-17 1.99292E-25 2.16919E-18 2.13474E-17 2.78582E-16 7.42493E-25 9.23648E-20 1.79026E-17 1.17275E-20 2.62751E-17 3.10071E-16 2.96241E-16
 4.75316E-19 3.39125E-22 2.24038E-19 1.67273E-15 3.19718E-25 5.92938E-17 5.68737E-16 3.41226E-17 2.01251E-25 2.17547E-18 2.12867E-17 2.77843E-16 7.49625E-25 9.26803E-20 1.76632E-17 1.17395E-20 2.60671E-17 3.09967E-16 2.94066E-16
 4.75786E-19 3.39151E-22 2.24329E-19 1.66220E-15 3.19874E-25 5.92427E-17 5.61710E-16 3.39099E-17 2.03311E-25 2.18176E-18 2.12228E-17 2.77080E-16 7.57102E-25 9.30106E-20 1.74158E-17 1.17515E-20 2.58487E-17 3.09864E-16 2.91778E-16
 4.76084E-19 3.39179E-22 2.24512E-19 1.65089E-15 3.18982E-25 5.92121E-17 5.56767E-16 3.36864E-17 2.05076E-25 2.18548E-18 2.11644E-17 2.76467E-16 7.63341E-25 9.32969E-20 1.71677E-17 1.17595E-20 2.56440E-17 3.09803E-16 2.89631E-16
 4.76735E-19 3.39210E-22 2.24917E-19 1.63867E-15 3.19664E-25 5.91408E-17 5.47502E-16 3.34512E-17 2.07776E-25 2.19438E-18 2.10850E-17 2.75474E-16 7.73219E-25 9.37207E-20 1.69136E-17 1.17759E-20 2.53778E-17 3.09658E-16 2.86834E-16
 4.77215E-19 3.39243E-22 2.25213E-19 1.62558E-15 3.19268E-25 5.90899E-17 5.40306E-16 3.32044E-17 2.10204E-25 2.20070E-18 2.10105E-17 2.74626E-16 7.81931E-25 9.41033E-20 1.66732E-17 1.17883E-20 2.51237E-17 3.09555E-16 2.84161E-16
 4.77874E-19 3.39279E-22 2.25623E-19 1.61148E-15 3.19538E-25 5.90187E-17 5.30993E-16 3.29453E-17 2.13201E-25 2.20965E-18 2.09232E-17 2.73570E-16 7.92815E-25 9.45673E-20 1.64528E-17 1.18049E-20 2.48321E-17 3.09410E-16 2.81086E-16
 4.78537E-19 3.39318E-22 2.26035E-19 1.59637E-15 3.19577E-25 5.89477E-17 5.21662E-16 3.26737E-17 2.16372E-25 2.21863E-18 2.08316E-17 2.72479E-16 8.04288E-25 9.50540E-20 1.62754E-17 1.18217E-20 2.45266E-17 3.09266E-16 2.77859E-16
 4.79205E-19 3.39359E-22 2.26449E-19 1.58017E-15 3.19364E-25 5.88767E-17 5.12305E-16 3.23893E-17 2.19733E-25 2.22763E-18 2.07353E-17 2.71351E-16 8.16406E-25 9.55654E-20 1.61613E-17 1.18385E-20 2.42067E-17 3.09121E-16 2.74472E-16
 4.80054E-19 3.39405E-22 2.26978E-19 1.56279E-15 3.19765E-25 5.87855E-17 5.00978E-16 3.20916E-17 2.23750E-25 2.23933E-18 2.06255E-17 2.70007E-16 8.31000E-25 9.61659E-20 1.61235E-17 1.18596E-20 2.38480E-17 3.08934E-16 2.70666E-16
 4.80909E-19 3.39453E-22 2.27511E-19 1.54419E-15 3.19873E-25 5.86945E-17 4.89687E-16 3.17804E-17 2.28015E-25 2.25109E-18 2.05103E-17 2.68620E-16 8.46442E-25 9.67963E-20 1.61672E-17 1.18808E-20 2.34737E-17 3.08747E-16 2.66684E-16
 4.81771E-19 3.39505E-22 2.28047E-19 1.52432E-15 3.19663E-25 5.86037E-17 4.78423E-16 3.14554E-17 2.32554E-25 2.26289E-18 2.03895E-17 2.67186E-16 8.62814E-25 9.74590E-20 1.62618E-17 1.19021E-20 2.30831E-17 3.08559E-16 2.62518E-16
 4.82993E-19 3.39562E-22 2.28811E-19 1.50306E-15 3.20892E-25 5.84727E-17 4.63572E-16 3.11162E-17 2.38348E-25 2.28020E-18 2.02460E-17 2.65358E-16 8.83993E-25 9.82853E-20 1.63389E-17 1.19319E-20 2.26308E-17 3.08288E-16 2.57675E-16
 4.84046E-19 3.39622E-22 2.29468E-19 1.48042E-15 3.20861E-25 5.83621E-17 4.50671E-16 3.07628E-17 2.44035E-25 2.29490E-18 2.01044E-17 2.63647E-16 9.04550E-25 9.90868E-20 1.63498E-17 1.19574E-20 2.21841E-17 3.08058E-16 2.52881E-16
 4.85285E-19 3.39688E-22 2.30243E-19 1.45629E-15 3.21325E-25 5.82318E-17 4.36164E-16 3.03949E-17 2.50621E-25 2.31246E-18 1.99477E-17 2.61709E-16 9.28460E-25 9.99964E-20 1.62605E-17 1.19872E-20 2.16981E-17 3.07786E-16 2.47646E-16
 4.86712E-19 3.39758E-22 2.31138E-19 1.43061E-15 3.22260E-25 5.80817E-17 4.20202E-16 3.00123E-17 2.58197E-25 2.33297E-18 1.97759E-17 2.59540E-16 9.56047E-25 1.01020E-19 1.60679E-17 1.20211E-20 2.11736E-17 3.07472E-16 2.41973E-16
 4.88150E-19 3.39833E-22 2.32039E-19 1.40336E-15 3.22731E-25 5.79320E-17 4.04529E-16 2.96149E-17 2.66329E-25 2.35367E-18 1.95964E-17 2.57306E-16 9.85558E-25 1.02096E-19 1.57945E-17 1.20550E-20 2.06320E-17 3.07157E-16 2.36095E-16
 4.89800E-19 3.39914E-22 2.33076E-19 1.37447E-15 3.23721E-25 5.77605E-17 3.87427E-16 2.92026E-17 2.75707E-25 2.37780E-18 1.94001E-17 2.54815E-16 1.01969E-24 1.03306E-19 1.54576E-17 1.20934E-20 2.00505E-17 3.06794E-16 2.29755E-16
 4.91689E-19 3.40001E-22 2.34266E-19 1.34388E-15 3.25316E-25 5.75647E-17 3.68916E-16 2.87753E-17 2.86549E-25 2.40584E-18 1.91858E-17 2.52044E-16 1.05928E-24 1.04667E-19 1.50739E-17 1.21369E-20 1.94282E-17 3.06378E-16 2.22936E-16
 4.93592E-19 3.40094E-22 2.35465E-19 1.31161E-15 3.26333E-25 5.73697E-17 3.50956E-16 2.83333E-17 2.98280E-25 2.43425E-18 1.89629E-17 2.49196E-16 1.10197E-24 1.06099E-19 1.46587E-17 1.21801E-20 1.87907E-17 3.05961E-16 2.15922E-16
 4.95964E-19 3.40194E-22 2.36967E-19 1.27756E-15 3.29048E-25 5.71263E-17 3.30260E-16 2.78761E-17 3.12599E-25 2.47056E-18 1.87121E-17 2.45860E-16 1.15447E-24 1.07802E-19 1.42107E-17 1.22335E-20 1.80924E-17 3.05438E-16 2.08189E-16
 4.98356E-19 3.40301E-22 2.38482E-19 1.24180E-15 3.31105E-25 5.68840E-17 3.10427E-16 2.74044E-17 3.28203E-25 2.50750E-18 1.84520E-17 2.42442E-16 1.21152E-24 1.09599E-19 1.37414E-17 1.22863E-20 1.73826E-17 3.04915E-16 2.00290E-16
 5.01227E-19 3.40415E-22 2.40308E-19 1.20428E-15 3.34829E-25 5.65943E-17 2.88548E-16 2.69178E-17 3.47037E-25 2.55293E-18 1.81644E-17 2.38540E-16 1.28077E-24 1.11694E-19 1.32455E-17 1.23490E-20 1.66194E-17 3.04285E-16 1.91734E-16
 5.04354E-19 3.40537E-22 2.42301E-19 1.16505E-15 3.39024E-25 5.62820E-17 2.66507E-16 2.64168E-17 3.68685E-25 2.60336E-18 1.78583E-17 2.34354E-16 1.36049E-24 1.14014E-19 1.27282E-17 1.24160E-20 1.58291E-17 3.03602E-16 1.82818E-16
 5.07743E-19 3.40667E-22 2.44468E-19 1.12415E-15 3.43660E-25 5.59475E-17 2.44548E-16 2.59017E-17 3.93606E-25 2.65911E-18 1.75339E-17 2.29887E-16 1.45237E-24 1.16576E-19 1.21911E-17 1.24872E-20 1.50157E-17 3.02865E-16 1.73580E-16
 5.11632E-19 3.40806E-22 2.46964E-19 1.08164E-15 3.49979E-25 5.55676E-17 2.21781E-16 2.53725E-17 4.23460E-25 2.72482E-18 1.71829E-17 2.24948E-16 1.56292E-24 1.19509E-19 1.16325E-17 1.25676E-20 1.41648E-17 3.02021E-16 1.63839E-16
 5.16033E-19 3.40953E-22 2.49799E-19 1.03760E-15 3.58044E-25 5.51431E-17 1.98734E-16 2.48297E-17 4.59217E-25 2.80133E-18 1.68060E-17 2.19550E-16 1.69587E-24 1.22850E-19 1.10549E-17 1.26568E-20 1.32840E-17 3.01072E-16 1.53812E-16
 5.21197E-19 3.41110E-22 2.53142E-19 9.92127E-16 3.69314E-25 5.46517E-17 1.75011E-16 2.42733E-17 5.03441E-25 2.89425E-18 1.63963E-17 2.13521E-16 1.86135E-24 1.26757E-19 1.04592E-17 1.27597E-20 1.23648E-17 2.99965E-16 1.43281E-16
 5.26905E-19 3.41276E-22 2.56855E-19 9.45395E-16 3.82656E-25 5.41187E-17 1.52176E-16 2.37038E-17 5.56681E-25 3.00058E-18 1.59631E-17 2.07069E-16 2.06141E-24 1.31177E-19 9.85697E-18 1.28704E-20 1.14343E-17 2.98753E-16 1.32510E-16
 5.33908E-19 3.41454E-22 2.61438E-19 8.97509E-16 4.02805E-25 5.34765E-17 1.28584E-16 2.31212E-17 6.26105E-25 3.13713E-18 1.54855E-17 1.99685E-16 2.32487E-24 1.36555E-19 9.25819E-18 1.30042E-20 1.04581E-17 2.97281E-16 1.21062E-16
 5.41756E-19 3.41641E-22 2.66606E-19 8.48723E-16 4.27643E-25 5.27747E-17 1.06605E-16 2.25622E-17 7.12814E-25 3.29763E-18 1.49814E-17 1.91774E-16 2.65620E-24 1.42764E-19 8.66598E-18 1.31496E-20 9.48148E-18 2.95654E-16 1.09477E-16
 5.51444E-19 3.41841E-22 2.73035E-19 7.99188E-16 4.64790E-25 5.19314E-17 8.49336E-17 2.19975E-17 8.30569E-25 3.50795E-18 1.44271E-17 1.82748E-16 3.11185E-24 1.50483E-19 8.03419E-18 1.33254E-20 8.47091E-18 2.93677E-16 9.73121E-17
 5.62783E-19 3.42052E-22 2.80624E-19 7.49196E-16 5.15401E-25 5.09780E-17 6.53102E-17 2.14158E-17 9.89281E-25 3.77141E-18 1.38454E-17 1.72963E-16 3.73052E-24 1.59833E-19 7.38022E-18 1.35243E-20 7.46768E-18 2.91410E-16 8.50233E-17
 5.76884E-19 3.42277E-22 2.90161E-19 6.98958E-16 5.92781E-25 4.98394E-17 4.73855E-17 2.08171E-17 1.21750E-24 4.12736E-18 1.32274E-17 1.62003E-16 4.63866E-24 1.71836E-19 6.71678E-18 1.37640E-20 6.45816E-18 2.88657E-16 7.23858E-17
 5.94798E-19 3.42518E-22 3.02429E-19 6.48732E-16 7.17985E-25 4.84646E-17 3.17753E-17 2.01996E-17 1.56745E-24 4.62866E-18 1.25464E-17 1.49482E-16 6.06012E-24 1.87836E-19 6.04976E-18 1.40570E-20 5.43885E-18 2.85263E-16 5.94875E-17
 6.17601E-19 3.42777E-22 3.18276E-19 5.98804E-16 9.29746E-25 4.68233E-17 1.92988E-17 1.95624E-17 2.13666E-24 5.35463E-18 1.17989E-17 1.35336E-16 8.42994E-24 2.09810E-19 5.38499E-18 1.44104E-20 4.43090E-18 2.81093E-16 4.66817E-17
 6.47766E-19 3.43061E-22 3.39624E-19 5.49393E-16 1.33354E-24 4.48212E-17 1.01270E-17 1.89043E-17 3.17106E-24 6.48867E-18 1.09652E-17 1.19153E-16 1.28744E-23 2.42231E-19 4.72326E-18 1.48464E-20 3.44030E-18 2.75802E-16 3.41911E-17
 6.88795E-19 3.43381E-22 3.69328E-19 5.00679E-16 2.22430E-24 4.23692E-17 4.30436E-18 1.82225E-17 5.33839E-24 8.41163E-18 1.00257E-17 1.00724E-16 2.25704E-23 2.94296E-19 4.06632E-18 1.53840E-20 2.48984E-18 2.68933E-16 2.25941E-17
 7.47296E-19 3.43768E-22 4.12943E-19 4.52631E-16 4.71978E-24 3.93249E-17 1.31414E-18 1.75110E-17 1.10317E-23 1.21257E-17 8.95442E-18 7.98850E-17 4.95366E-23 3.90420E-19 3.41051E-18 1.60545E-20 1.60784E-18 2.59566E-16 1.26496E-17
 3.00359E-18 3.85770E-22 2.57322E-18 2.86229E-16 2.23838E-19 1.03732E-17 2.44029E-36 1.47499E-17 5.21620E-20 2.51119E-16 1.06820E-18 3.57364E-20 9.75631E-19 1.07579E-17 3.85255E-19 3.50096E-20 9.62489E-23 1.83090E-21 5.83754E-21
 3.21680E-18 3.90158E-22 2.78813E-18 2.53967E-16 2.55804E-19 9.63823E-18 4.54456E-38 1.34756E-17 5.80989E-20 2.22604E-16 9.26350E-19 1.66451E-20 1.07418E-18 9.90903E-18 2.99270E-19 3.61049E-20 7.08072E-23 3.59301E-22 4.45987E-21
