# NH                 T_gas  H            H2           C            CO
  4.3121e+18      96.6216   2.0686e-01   3.9656e-01   4.3097e-05   5.3867e-05
  4.4743e+18      96.6274   2.0686e-01   3.9656e-01   4.3095e-05   5.3869e-05
  4.6425e+18      96.6334   2.0685e-01   3.9656e-01   4.3093e-05   5.3871e-05
  4.8171e+18      96.6395   2.0685e-01   3.9656e-01   4.3091e-05   5.3873e-05
  4.9983e+18      96.6459   2.0685e-01   3.9656e-01   4.3088e-05   5.3876e-05
  5.1862e+18      96.6525   2.0685e-01   3.9657e-01   4.3086e-05   5.3878e-05
  5.3813e+18      96.6593   2.0684e-01   3.9657e-01   4.3083e-05   5.3881e-05
  5.5836e+18      96.6663   2.0684e-01   3.9657e-01   4.3081e-05   5.3883e-05
  5.7936e+18      96.6735   2.0684e-01   3.9657e-01   4.3079e-05   5.3886e-05
  6.0115e+18      96.6810   2.0683e-01   3.9657e-01   4.3076e-05   5.3889e-05
  6.2375e+18      96.6887   2.0683e-01   3.9657e-01   4.3073e-05   5.3891e-05
  6.4721e+18      96.6966   2.0683e-01   3.9657e-01   4.3070e-05   5.3895e-05
  6.7155e+18      96.7048   2.0682e-01   3.9658e-01   4.3067e-05   5.3897e-05
  6.9680e+18      96.7133   2.0682e-01   3.9658e-01   4.3064e-05   5.3901e-05
  7.2300e+18      96.7220   2.0682e-01   3.9658e-01   4.3061e-05   5.3904e-05
  7.5019e+18      96.7310   2.0681e-01   3.9658e-01   4.3058e-05   5.3907e-05
  7.7840e+18      96.7403   2.0681e-01   3.9658e-01   4.3055e-05   5.3911e-05
  8.0768e+18      96.7499   2.0680e-01   3.9659e-01   4.3051e-05   5.3914e-05
  8.3805e+18      96.7598   2.0680e-01   3.9659e-01   4.3048e-05   5.3918e-05
  8.6956e+18      96.7700   2.0679e-01   3.9659e-01   4.3044e-05   5.3922e-05
  9.0226e+18      96.7805   2.0679e-01   3.9659e-01   4.3040e-05   5.3926e-05
  9.3619e+18      96.7913   2.0679e-01   3.9660e-01   4.3036e-05   5.3930e-05
  9.7140e+18      96.8024   2.0678e-01   3.9660e-01   4.3032e-05   5.3934e-05
  1.0079e+19      96.8139   2.0677e-01   3.9660e-01   4.3028e-05   5.3938e-05
  1.0458e+19      96.8257   2.0677e-01   3.9660e-01   4.3024e-05   5.3943e-05
  1.0852e+19      96.8379   2.0676e-01   3.9661e-01   4.3019e-05   5.3947e-05
  1.1260e+19      96.8505   2.0676e-01   3.9661e-01   4.3014e-05   5.3952e-05
  1.1683e+19      96.8634   2.0675e-01   3.9661e-01   4.3010e-05   5.3957e-05
  1.2122e+19      96.8767   2.0675e-01   3.9662e-01   4.3005e-05   5.3962e-05
  1.2578e+19      96.8904   2.0674e-01   3.9662e-01   4.3000e-05   5.3967e-05
  1.3051e+19      96.9045   2.0673e-01   3.9662e-01   4.2994e-05   5.3973e-05
